,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DepDateTime,DepHour,DepDelay_30min,ArrDelay_30min,airport_Origin,lat_Origin,long_Origin,airport_Dest,lat_Dest,long_Dest,YearMon
3538988,2008,9,22,1,1651.0,1650,1752.0,1805,WN,364,N379SW,61.0,75.0,42.0,-13.0,1.0,LAS,SAN,258,5.0,14.0,0,,0,,,,,,2008-09-22,"[1600, 1700)","[0, 30)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,San Diego International-Lindbergh ,32.73355611,-117.1896567,2008-09-01
4226929,2008,1,23,3,2131.0,2130,2251.0,2240,WN,3399,N383SW,80.0,70.0,61.0,11.0,1.0,ABQ,PHX,328,6.0,13.0,0,,0,,,,,,2008-01-23,"[2100, 2200)","[0, 30)","[0, 30)",Albuquerque International,35.04022222,-106.6091944,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-01-01
2357980,2008,11,21,5,1737.0,1745,1920.0,1952,B6,1107,N284JB,103.0,127.0,75.0,-32.0,-8.0,JFK,RDU,426,7.0,21.0,0,,0,,,,,,2008-11-21,"[1700, 1800)","[-30, 0)",,John F Kennedy Intl,40.63975111,-73.77892556,Raleigh-Durham International,35.87763889,-78.78747222,2008-11-01
4539956,2008,2,19,2,904.0,900,1033.0,1031,OO,4025,N604SK,89.0,91.0,59.0,2.0,4.0,DEN,SLC,391,14.0,16.0,0,,0,,,,,,2008-02-19,"[900, 1000)","[0, 30)","[0, 30)",Denver Intl,39.85840806,-104.6670019,Salt Lake City Intl,40.78838778,-111.9777731,2008-02-01
3532111,2008,8,7,4,1749.0,1755,1838.0,1838,OO,5765,N251YV,49.0,43.0,34.0,0.0,-6.0,RDM,PDX,116,3.0,12.0,0,,0,,,,,,2008-08-07,"[1700, 1800)","[-30, 0)","[0, 30)",Roberts ,44.25406722,-121.1499633,Portland Intl,45.58872222,-122.5975,2008-08-01
3489178,2008,5,11,7,709.0,715,944.0,958,AS,655,N623AS,155.0,163.0,138.0,-14.0,-6.0,PHX,PDX,1009,4.0,13.0,0,,0,,,,,,2008-05-11,"[700, 800)","[-30, 0)","[-30, 0)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,Portland Intl,45.58872222,-122.5975,2008-05-01
5453461,2008,6,29,7,1718.0,1718,1908.0,1913,FL,416,N344AT,110.0,115.0,76.0,-5.0,0.0,ATL,BWI,576,12.0,22.0,0,,0,,,,,,2008-06-29,"[1700, 1800)","[0, 30)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Baltimore-Washington International,39.17540167,-76.66819833,2008-06-01
3812663,2008,11,18,2,1801.0,1810,2045.0,2100,F9,788,N922FR,104.0,110.0,85.0,-15.0,-9.0,LAS,DEN,629,5.0,14.0,0,,0,,,,,,2008-11-18,"[1800, 1900)","[-30, 0)","[-30, 0)",McCarran International,36.08036111,-115.15233329999998,Denver Intl,39.85840806,-104.6670019,2008-11-01
4460342,2008,2,13,3,1852.0,1855,2228.0,2215,AA,605,N632AA,156.0,140.0,127.0,13.0,-3.0,FLL,SJU,1046,4.0,25.0,0,,0,,,,,,2008-02-13,"[1800, 1900)","[-30, 0)","[0, 30)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,Luis Munoz Marin International,18.43941667,-66.00183333,2008-02-01
6487417,2008,10,14,2,2017.0,2020,2114.0,2120,WN,195,N376SW,57.0,60.0,48.0,-6.0,-3.0,LBB,DAL,293,3.0,6.0,0,,0,,,,,,2008-10-14,"[2000, 2100)","[-30, 0)","[-30, 0)",Lubbock International,33.66363889,-101.8227778,Dallas Love ,32.84711389,-96.85177222,2008-10-01
5960824,2008,10,16,4,2047.0,2050,2223.0,2230,AA,849,N584AA,96.0,100.0,79.0,-7.0,-3.0,DFW,OMA,583,3.0,14.0,0,,0,,,,,,2008-10-16,"[2000, 2100)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Eppley Airfield,41.30251861,-95.89417306,2008-10-01
891293,2008,7,29,2,1207.0,1213,1514.0,1515,FL,898,N983AT,127.0,122.0,107.0,-1.0,-6.0,MCI,ATL,692,10.0,10.0,0,,0,,,,,,2008-07-29,"[1200, 1300)","[-30, 0)","[-30, 0)",Kansas City International,39.29760528,-94.71390556,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-07-01
4221304,2008,2,9,6,1344.0,1340,1605.0,1630,WN,680,N771SA,261.0,290.0,249.0,-25.0,4.0,TPA,PHX,1788,4.0,8.0,0,,0,,,,,,2008-02-09,"[1300, 1400)","[0, 30)","[-30, 0)",Tampa International ,27.97547222,-82.53325,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-02-01
5797650,2008,5,4,7,952.0,957,1217.0,1219,EV,4485,N761EV,145.0,142.0,115.0,-2.0,-5.0,ATL,ALB,852,3.0,27.0,0,,0,,,,,,2008-05-04,"[900, 1000)","[-30, 0)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Albany Cty,42.74811944,-73.80297861,2008-05-01
3757062,2008,12,20,6,1233.0,1234,1404.0,1401,OO,6477,N954SW,91.0,87.0,60.0,3.0,-1.0,LAX,SMF,373,4.0,27.0,0,,0,,,,,,2008-12-20,"[1200, 1300)","[-30, 0)","[0, 30)",Los Angeles International,33.94253611,-118.40807439999999,Sacramento International,38.69542167,-121.5907669,2008-12-01
2955568,2008,4,24,4,1623.0,1622,2220.0,2225,UA,150,N816UA,237.0,243.0,214.0,-5.0,1.0,SFO,ORD,1846,4.0,19.0,0,,0,,,,,,2008-04-24,"[1600, 1700)","[0, 30)","[-30, 0)",San Francisco International,37.61900194,-122.3748433,Chicago O'Hare International,41.979595,-87.90446417,2008-04-01
322086,2008,2,13,3,628.0,630,1012.0,1003,UA,1500,N447UA,164.0,153.0,147.0,9.0,-2.0,ORD,MCO,1005,4.0,13.0,0,,0,,,,,,2008-02-13,"[600, 700)","[-30, 0)","[0, 30)",Chicago O'Hare International,41.979595,-87.90446417,Orlando International,28.42888889,-81.31602778,2008-02-01
2474458,2008,6,29,7,1926.0,1921,2200.0,2210,9E,5966,88559E,94.0,109.0,77.0,-10.0,5.0,MEM,GSO,570,3.0,14.0,0,,0,,,,,,2008-06-29,"[1900, 2000)","[0, 30)","[-30, 0)",Memphis International,35.04241667,-89.97666667,Piedmont Triad International,36.09774694,-79.9372975,2008-06-01
6228878,2008,7,14,1,1757.0,1659,1907.0,1801,OO,5703,N217SW,70.0,62.0,47.0,66.0,58.0,SJC,SBA,234,4.0,19.0,0,,0,0.0,0.0,8.0,0.0,58.0,2008-07-14,"[1700, 1800)","[30, 60)","[60, 90)",San Jose International,37.36186194,-121.92900890000001,Santa Barbara Municipal,34.42621194,-119.8403733,2008-07-01
230781,2008,3,23,7,2115.0,2120,2238.0,2243,DL,1568,N614DL,263.0,263.0,219.0,-5.0,-5.0,CVG,LAS,1678,28.0,16.0,0,,0,,,,,,2008-03-23,"[2100, 2200)","[-30, 0)","[-30, 0)",Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,McCarran International,36.08036111,-115.15233329999998,2008-03-01
5919868,2008,7,17,4,1629.0,1630,1746.0,1758,XE,2708,N14938,77.0,88.0,58.0,-12.0,-1.0,IAH,LIT,374,5.0,14.0,0,,0,,,,,,2008-07-17,"[1600, 1700)","[-30, 0)","[-30, 0)",George Bush Intercontinental,29.98047222,-95.33972222,Adams ,34.72939611,-92.22424556,2008-07-01
246531,2008,5,27,2,1231.0,1233,1522.0,1500,B6,189,N632JB,351.0,327.0,314.0,22.0,-2.0,JFK,LAS,2248,12.0,25.0,0,,0,0.0,0.0,22.0,0.0,0.0,2008-05-27,"[1200, 1300)","[-30, 0)","[0, 30)",John F Kennedy Intl,40.63975111,-73.77892556,McCarran International,36.08036111,-115.15233329999998,2008-05-01
6360687,2008,2,29,5,1447.0,1450,1525.0,1524,HA,161,N484HA,38.0,34.0,22.0,1.0,-3.0,OGG,HNL,100,6.0,10.0,0,,0,,,,,,2008-02-29,"[1400, 1500)","[-30, 0)","[0, 30)",Kahului,20.89864972,-156.43045780000003,Honolulu International,21.31869111,-157.92240719999998,2008-02-01
798972,2008,9,10,3,618.0,630,748.0,817,XE,2739,N16151,150.0,167.0,135.0,-29.0,-12.0,CRW,IAH,975,7.0,8.0,0,,0,,,,,,2008-09-10,"[600, 700)","[-30, 0)","[-30, 0)",Yeager,38.37315083,-81.59318972,George Bush Intercontinental,29.98047222,-95.33972222,2008-09-01
1375371,2008,5,19,1,1451.0,1455,1628.0,1635,AA,1218,N201AA,97.0,100.0,82.0,-7.0,-4.0,DFW,BHM,597,3.0,12.0,0,,0,,,,,,2008-05-19,"[1400, 1500)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Birmingham International,33.56294306,-86.75354972,2008-05-01
2326593,2008,5,28,3,1722.0,1725,1917.0,1905,MQ,4657,N804AE,115.0,100.0,75.0,12.0,-3.0,EWR,RDU,416,3.0,37.0,0,,0,,,,,,2008-05-28,"[1700, 1800)","[-30, 0)","[0, 30)",Newark Intl,40.69249722,-74.16866056,Raleigh-Durham International,35.87763889,-78.78747222,2008-05-01
5825978,2008,1,13,7,2211.0,2210,9.0,10,WN,482,N709SW,58.0,60.0,48.0,-1.0,1.0,MDW,CMH,284,3.0,7.0,0,,0,,,,,,2008-01-13,"[2200, 2300)","[0, 30)","[-30, 0)",Chicago Midway,41.7859825,-87.75242444,Port Columbus Intl,39.99798528,-82.89188278,2008-01-01
5472362,2008,3,19,3,1332.0,1300,1631.0,1558,B6,347,N568JB,179.0,178.0,159.0,33.0,32.0,JFK,SRQ,1041,2.0,18.0,0,,0,9.0,0.0,1.0,0.0,23.0,2008-03-19,"[1300, 1400)","[30, 60)","[30, 60)",John F Kennedy Intl,40.63975111,-73.77892556,Sarasota Bradenton International,27.39533333,-82.55411111,2008-03-01
4108150,2008,2,7,4,2049.0,2005,2201.0,2120,WN,470,N786SW,72.0,75.0,55.0,41.0,44.0,DEN,ABQ,349,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,41.0,2008-02-07,"[2000, 2100)","[30, 60)","[30, 60)",Denver Intl,39.85840806,-104.6670019,Albuquerque International,35.04022222,-106.6091944,2008-02-01
720351,2008,3,26,3,1701.0,1705,2150.0,2205,CO,436,N79279,169.0,180.0,152.0,-15.0,-4.0,SAN,IAH,1303,5.0,12.0,0,,0,,,,,,2008-03-26,"[1700, 1800)","[-30, 0)","[-30, 0)",San Diego International-Lindbergh ,32.73355611,-117.1896567,George Bush Intercontinental,29.98047222,-95.33972222,2008-03-01
5313226,2008,11,14,5,1641.0,1630,1933.0,1900,WN,1749,N705SW,172.0,150.0,158.0,33.0,11.0,BWI,PBI,883,4.0,10.0,0,,0,0.0,0.0,26.0,0.0,7.0,2008-11-14,"[1600, 1700)","[0, 30)","[30, 60)",Baltimore-Washington International,39.17540167,-76.66819833,Palm Beach International,26.68316194,-80.09559417,2008-11-01
4627109,2008,3,8,6,700.0,700,834.0,823,FL,219,N981AT,94.0,83.0,66.0,11.0,0.0,MDW,MSP,349,5.0,23.0,0,,0,,,,,,2008-03-08,"[700, 800)","[0, 30)","[0, 30)",Chicago Midway,41.7859825,-87.75242444,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-03-01
1484079,2008,1,15,2,1238.0,1240,1547.0,1602,DL,1618,N955DL,189.0,202.0,161.0,-15.0,-2.0,FLL,BOS,1237,6.0,22.0,0,,0,,,,,,2008-01-15,"[1200, 1300)","[-30, 0)","[-30, 0)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-01-01
3757945,2008,9,25,4,817.0,815,1032.0,1040,WN,252,N256WN,255.0,265.0,243.0,-8.0,2.0,MDW,SMF,1790,4.0,8.0,0,,0,,,,,,2008-09-25,"[800, 900)","[0, 30)","[-30, 0)",Chicago Midway,41.7859825,-87.75242444,Sacramento International,38.69542167,-121.5907669,2008-09-01
6664239,2008,7,26,6,858.0,905,936.0,947,EV,4437,N970EV,38.0,42.0,16.0,-11.0,-7.0,CVG,LEX,70,5.0,17.0,0,,0,,,,,,2008-07-26,"[800, 900)","[-30, 0)","[-30, 0)",Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,Blue Grass ,38.03697222,-84.60538889,2008-07-01
4862987,2008,4,28,1,557.0,600,749.0,750,AA,1493,N208AA,112.0,110.0,94.0,-1.0,-3.0,BNA,DFW,631,6.0,12.0,0,,0,,,,,,2008-04-28,"[500, 600)","[-30, 0)","[-30, 0)",Nashville International,36.12447667,-86.67818222,Dallas-Fort Worth International,32.89595056,-97.0372,2008-04-01
6273494,2008,7,6,7,2227.0,2209,156.0,130,AS,147,N583AS,329.0,321.0,308.0,26.0,18.0,DEN,ANC,2406,5.0,16.0,0,,0,18.0,0.0,8.0,0.0,0.0,2008-07-06,"[2200, 2300)","[0, 30)","[0, 30)",Denver Intl,39.85840806,-104.6670019,Ted Stevens Anchorage International,61.17432028,-149.9961856,2008-07-01
3680427,2008,3,27,4,1250.0,1240,1438.0,1430,AA,2031,N4WPAA,228.0,230.0,205.0,8.0,10.0,DFW,SJC,1438,6.0,17.0,0,,0,,,,,,2008-03-27,"[1200, 1300)","[0, 30)","[0, 30)",Dallas-Fort Worth International,32.89595056,-97.0372,San Jose International,37.36186194,-121.92900890000001,2008-03-01
2968777,2008,4,20,7,751.0,755,853.0,900,AA,755,N253AA,62.0,65.0,45.0,-7.0,-4.0,STL,ORD,258,6.0,11.0,0,,0,,,,,,2008-04-20,"[700, 800)","[-30, 0)","[-30, 0)",Lambert-St Louis International,38.74768694,-90.35998972,Chicago O'Hare International,41.979595,-87.90446417,2008-04-01
2551338,2008,6,16,1,650.0,650,831.0,819,OH,5690,N967CA,101.0,89.0,73.0,12.0,0.0,GSO,CVG,330,6.0,22.0,0,,0,,,,,,2008-06-16,"[600, 700)","[0, 30)","[0, 30)",Piedmont Triad International,36.09774694,-79.9372975,Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,2008-06-01
80833,2008,8,21,4,1843.0,1845,1920.0,1940,WN,1711,N612SW,217.0,235.0,203.0,-20.0,-2.0,IND,LAS,1591,3.0,11.0,0,,0,,,,,,2008-08-21,"[1800, 1900)","[-30, 0)","[-30, 0)",Indianapolis International,39.71732917,-86.29438417,McCarran International,36.08036111,-115.15233329999998,2008-08-01
3620,2008,4,7,1,930.0,930,1230.0,1215,WN,100,N213WN,180.0,165.0,168.0,15.0,0.0,ISP,TPA,1034,4.0,8.0,0,,0,0.0,0.0,15.0,0.0,0.0,2008-04-07,"[900, 1000)","[0, 30)","[0, 30)",Long Island - MacArthur,40.7952425,-73.10021194,Tampa International ,27.97547222,-82.53325,2008-04-01
6245123,2008,2,2,6,1651.0,1646,1825.0,1820,OO,3916,N865AS,94.0,94.0,71.0,5.0,5.0,SLC,COS,410,10.0,13.0,0,,0,,,,,,2008-02-02,"[1600, 1700)","[0, 30)","[0, 30)",Salt Lake City Intl,40.78838778,-111.9777731,City of Colorado Springs Muni,38.80580556,-104.70025,2008-02-01
3005047,2008,6,11,3,1110.0,1110,1116.0,1125,MQ,4190,N524AE,66.0,75.0,44.0,-9.0,0.0,CMH,ORD,296,11.0,11.0,0,,0,,,,,,2008-06-11,"[1100, 1200)","[0, 30)","[-30, 0)",Port Columbus Intl,39.99798528,-82.89188278,Chicago O'Hare International,41.979595,-87.90446417,2008-06-01
6008457,2008,12,22,1,2205.0,2135,2251.0,2230,WN,1762,N245WN,106.0,115.0,93.0,21.0,30.0,PHX,RNO,601,2.0,11.0,0,,0,10.0,0.0,0.0,0.0,11.0,2008-12-22,"[2200, 2300)","[30, 60)","[0, 30)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,Reno/Tahoe International,39.49857611,-119.76806470000001,2008-12-01
2866986,2008,2,3,7,1655.0,1605,1947.0,1855,AA,267,N5EYAA,352.0,350.0,329.0,52.0,50.0,MIA,LAX,2342,7.0,16.0,0,,0,19.0,0.0,2.0,0.0,31.0,2008-02-03,"[1600, 1700)","[30, 60)","[30, 60)",Miami International,25.79325,-80.29055556,Los Angeles International,33.94253611,-118.40807439999999,2008-02-01
5332253,2008,4,23,3,1335.0,1340,1613.0,1633,B6,27,N632JB,158.0,173.0,131.0,-20.0,-5.0,JFK,PBI,1028,4.0,23.0,0,,0,,,,,,2008-04-23,"[1300, 1400)","[-30, 0)","[-30, 0)",John F Kennedy Intl,40.63975111,-73.77892556,Palm Beach International,26.68316194,-80.09559417,2008-04-01
4296844,2008,6,6,5,1950.0,1950,2043.0,2049,US,38,N816AW,233.0,239.0,210.0,-6.0,0.0,ATL,PHX,1587,11.0,12.0,0,,0,,,,,,2008-06-06,"[1900, 2000)","[0, 30)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-06-01
1580931,2008,1,20,7,1949.0,1955,2100.0,2116,US,1786,N747UW,71.0,81.0,53.0,-16.0,-6.0,JAX,CLT,329,10.0,8.0,0,,0,,,,,,2008-01-20,"[1900, 2000)","[-30, 0)","[-30, 0)",Jacksonville International,30.49405556,-81.68786111,Charlotte/Douglas International,35.21401111,-80.94312583,2008-01-01
2324128,2008,8,21,4,1611.0,1614,1912.0,1910,YV,7166,N514MJ,121.0,116.0,99.0,2.0,-3.0,ORD,RDU,647,6.0,16.0,0,,0,,,,,,2008-08-21,"[1600, 1700)","[-30, 0)","[0, 30)",Chicago O'Hare International,41.979595,-87.90446417,Raleigh-Durham International,35.87763889,-78.78747222,2008-08-01
2857104,2008,5,31,6,1252.0,1312,2124.0,2125,UA,44,N669UA,332.0,313.0,305.0,-1.0,-20.0,OGG,LAX,2486,8.0,19.0,0,,0,,,,,,2008-05-31,"[1200, 1300)","[-30, 0)","[-30, 0)",Kahului,20.89864972,-156.43045780000003,Los Angeles International,33.94253611,-118.40807439999999,2008-05-01
5574647,2008,12,18,4,2041.0,1845,2114.0,1935,MQ,4096,N935MQ,33.0,50.0,18.0,99.0,116.0,ORD,MKE,67,5.0,10.0,0,,0,55.0,0.0,0.0,0.0,44.0,2008-12-18,"[2000, 2100)","[90, 120)","[90, 120)",Chicago O'Hare International,41.979595,-87.90446417,General Mitchell International,42.94722222,-87.89658333,2008-12-01
4652308,2008,11,13,4,1625.0,1617,1755.0,1755,9E,2120,88949E,90.0,98.0,68.0,0.0,8.0,STL,MSP,449,11.0,11.0,0,,0,,,,,,2008-11-13,"[1600, 1700)","[0, 30)","[0, 30)",Lambert-St Louis International,38.74768694,-90.35998972,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-11-01
3303227,2008,4,23,3,1831.0,1835,2102.0,2110,AA,1561,N384AA,271.0,275.0,251.0,-8.0,-4.0,ORD,SFO,1846,4.0,16.0,0,,0,,,,,,2008-04-23,"[1800, 1900)","[-30, 0)","[-30, 0)",Chicago O'Hare International,41.979595,-87.90446417,San Francisco International,37.61900194,-122.3748433,2008-04-01
4694132,2008,9,28,7,1432.0,1436,1617.0,1620,NW,150,N359NB,165.0,164.0,143.0,-3.0,-4.0,CLT,MSP,930,8.0,14.0,0,,0,,,,,,2008-09-28,"[1400, 1500)","[-30, 0)","[-30, 0)",Charlotte/Douglas International,35.21401111,-80.94312583,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-09-01
4357283,2008,12,1,1,1753.0,1755,2016.0,1954,US,1127,N424US,143.0,119.0,120.0,22.0,-2.0,CLT,MIA,650,5.0,18.0,0,,0,0.0,0.0,22.0,0.0,0.0,2008-12-01,"[1700, 1800)","[-30, 0)","[0, 30)",Charlotte/Douglas International,35.21401111,-80.94312583,Miami International,25.79325,-80.29055556,2008-11-01
2827598,2008,1,18,5,1651.0,1700,1817.0,1820,AA,2459,N533AA,206.0,200.0,174.0,-3.0,-9.0,DFW,LAX,1235,7.0,25.0,0,,0,,,,,,2008-01-18,"[1600, 1700)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Los Angeles International,33.94253611,-118.40807439999999,2008-01-01
4704734,2008,9,22,1,1850.0,1855,2003.0,2005,9E,4771,84329E,73.0,70.0,50.0,-2.0,-5.0,DSM,MSP,232,12.0,11.0,0,,0,,,,,,2008-09-22,"[1800, 1900)","[-30, 0)","[-30, 0)",Des Moines International,41.53493306,-93.66068222,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-09-01
6991177,2008,2,7,4,1933.0,1930,2027.0,2026,MQ,3257,N324AE,54.0,56.0,30.0,1.0,3.0,DFW,GGG,140,4.0,20.0,0,,0,,,,,,2008-02-07,"[1900, 2000)","[0, 30)","[0, 30)",Dallas-Fort Worth International,32.89595056,-97.0372,Gregg County,32.38486111,-94.71171,2008-02-01
4572646,2008,11,29,6,926.0,930,1116.0,1125,AA,619,N245AA,170.0,175.0,151.0,-9.0,-4.0,DFW,SLC,988,8.0,11.0,0,,0,,,,,,2008-11-29,"[900, 1000)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Salt Lake City Intl,40.78838778,-111.9777731,2008-11-01
3626740,2008,10,2,4,1636.0,1640,1943.0,2012,DL,107,N3754A,367.0,392.0,320.0,-29.0,-4.0,JFK,SAN,2446,4.0,43.0,0,,0,,,,,,2008-10-02,"[1600, 1700)","[-30, 0)","[-30, 0)",John F Kennedy Intl,40.63975111,-73.77892556,San Diego International-Lindbergh ,32.73355611,-117.1896567,2008-10-01
2350960,2008,3,12,3,1910.0,1910,2120.0,2125,OH,5479,N487CA,130.0,135.0,94.0,-5.0,0.0,BOS,RDU,612,8.0,28.0,0,,0,,,,,,2008-03-12,"[1900, 2000)","[0, 30)","[-30, 0)",Gen Edw L Logan Intl,42.3643475,-71.00517917,Raleigh-Durham International,35.87763889,-78.78747222,2008-03-01
130580,2008,8,20,3,1844.0,1845,1953.0,2020,WN,728,N459WN,249.0,275.0,237.0,-27.0,-1.0,PIT,LAS,1910,4.0,8.0,0,,0,,,,,,2008-08-20,"[1800, 1900)","[-30, 0)","[-30, 0)",Pittsburgh International,40.49146583,-80.23287083,McCarran International,36.08036111,-115.15233329999998,2008-08-01
2206715,2008,11,22,6,910.0,910,1117.0,1102,OH,6434,N806CA,127.0,112.0,97.0,15.0,0.0,CVG,PHL,507,7.0,23.0,0,,0,0.0,0.0,15.0,0.0,0.0,2008-11-22,"[900, 1000)","[0, 30)","[0, 30)",Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,Philadelphia Intl,39.87195278,-75.24114083,2008-11-01
7003797,2008,10,9,4,1334.0,1330,1423.0,1412,AS,152,N769AS,49.0,42.0,33.0,11.0,4.0,OME,OTZ,183,5.0,11.0,0,,0,,,,,,2008-10-09,"[1300, 1400)","[0, 30)","[0, 30)",Nome,64.51220222,-165.4452458,Ralph Wien Memorial,66.88467694,-162.5985497,2008-10-01
1489092,2008,5,8,4,940.0,945,1246.0,1305,AA,400,N525AA,126.0,140.0,106.0,-19.0,-5.0,ORD,BOS,867,11.0,9.0,0,,0,,,,,,2008-05-08,"[900, 1000)","[-30, 0)","[-30, 0)",Chicago O'Hare International,41.979595,-87.90446417,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-05-01
4137698,2008,4,18,5,740.0,740,853.0,855,WN,189,N757LV,73.0,75.0,59.0,-2.0,0.0,LAX,PHX,370,5.0,9.0,0,,0,,,,,,2008-04-18,"[700, 800)","[0, 30)","[-30, 0)",Los Angeles International,33.94253611,-118.40807439999999,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-04-01
6301327,2008,9,6,6,940.0,940,1126.0,1135,MQ,4027,N652RS,46.0,55.0,35.0,-9.0,0.0,ORD,FNT,223,6.0,5.0,0,,0,,,,,,2008-09-06,"[900, 1000)","[0, 30)","[-30, 0)",Chicago O'Hare International,41.979595,-87.90446417,Bishop,42.96550333,-83.74345639,2008-09-01
2333788,2008,1,31,4,945.0,955,1129.0,1154,OH,5179,N629BR,104.0,119.0,77.0,-25.0,-10.0,LGA,RDU,431,5.0,22.0,0,,0,,,,,,2008-01-31,"[900, 1000)","[-30, 0)","[-30, 0)",LaGuardia,40.77724306,-73.87260917,Raleigh-Durham International,35.87763889,-78.78747222,2008-01-01
5128555,2008,9,19,5,1233.0,1225,1448.0,1510,DL,134,N174DN,135.0,165.0,115.0,-22.0,8.0,ATL,JFK,760,3.0,17.0,0,,0,,,,,,2008-09-19,"[1200, 1300)","[0, 30)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,John F Kennedy Intl,40.63975111,-73.77892556,2008-09-01
5655023,2008,3,1,6,1610.0,1550,1850.0,1835,WN,1056,N308SA,100.0,105.0,89.0,15.0,20.0,ELP,HOU,677,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,15.0,2008-03-01,"[1600, 1700)","[0, 30)","[0, 30)",El Paso International,31.80666667,-106.37780559999999,William P Hobby,29.64541861,-95.27888889,2008-02-01
2820495,2008,3,25,2,900.0,855,1055.0,1050,DL,1692,N3754A,295.0,295.0,269.0,5.0,5.0,CVG,LAX,1900,9.0,17.0,0,,0,,,,,,2008-03-25,"[900, 1000)","[0, 30)","[0, 30)",Cincinnati Northern Kentucky Intl,39.04614278,-84.6621725,Los Angeles International,33.94253611,-118.40807439999999,2008-03-01
4731467,2008,2,13,3,805.0,805,1132.0,1152,9E,4749,80279E,147.0,167.0,112.0,-20.0,0.0,HLN,MSP,913,10.0,25.0,0,,0,,,,,,2008-02-13,"[800, 900)","[0, 30)","[-30, 0)",Helena Regional,46.60681806,-111.9827503,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-02-01
3041455,2008,6,22,7,1318.0,1255,1603.0,1530,AA,1972,N293AA,165.0,155.0,139.0,33.0,23.0,IAH,ORD,925,5.0,21.0,0,,0,0.0,0.0,33.0,0.0,0.0,2008-06-22,"[1300, 1400)","[0, 30)","[30, 60)",George Bush Intercontinental,29.98047222,-95.33972222,Chicago O'Hare International,41.979595,-87.90446417,2008-06-01
6813405,2008,7,16,3,1306.0,1300,1508.0,1500,MQ,3651,N932AE,122.0,120.0,99.0,8.0,6.0,DFW,CID,685,4.0,19.0,0,,0,,,,,,2008-07-16,"[1300, 1400)","[0, 30)","[0, 30)",Dallas-Fort Worth International,32.89595056,-97.0372,Eastern Iowa ,41.88458833,-91.71087222,2008-07-01
6005171,2008,5,12,1,2120.0,2045,2226.0,2210,WN,2697,N470WN,66.0,85.0,55.0,16.0,35.0,PDX,RNO,444,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,16.0,2008-05-12,"[2100, 2200)","[30, 60)","[0, 30)",Portland Intl,45.58872222,-122.5975,Reno/Tahoe International,39.49857611,-119.76806470000001,2008-05-01
1627846,2008,3,14,5,957.0,1002,1111.0,1123,FL,471,N925AT,74.0,81.0,59.0,-12.0,-5.0,BWI,CLT,361,5.0,10.0,0,,0,,,,,,2008-03-14,"[900, 1000)","[-30, 0)","[-30, 0)",Baltimore-Washington International,39.17540167,-76.66819833,Charlotte/Douglas International,35.21401111,-80.94312583,2008-03-01
